Path;Dijkstra;A Star;Ours;Dijkstra;A Star;Ours;
13-47;0.05127081510206777;0.05127081510206777;0.05127081510206777;0.0004782676696777344;0.00029730796813964844;0.002871274948120117;
118-70;0.12678585720291768;0.12678585720291768;0.12678585720291768;0.0006392002105712891;0.0020558834075927734;0.0036466121673583984;
64-119;0.108169790893618;0.108169790893618;0.18530153148068895;0.0009090900421142578;0.0016791820526123047;0.00554656982421875;
103-40;0.1119182469954848;0.1119182469954848;0.1119182469954848;0.000774383544921875;0.00156402587890625;0.003700733184814453;
1-69;0.10721749108554779;0.10721749108554779;0.10721749108554779;0.0007405281066894531;0.0018036365509033203;0.0018799304962158203;
116-46;0.15155371204813917;0.15155371204813917;0.20285267772910476;0.0005514621734619141;0.0020537376403808594;0.0056476593017578125;
121-37;0.11381095231857652;0.11381095231857652;0.11381095231857652;0.00012803077697753906;0.0019533634185791016;0.0010519027709960938;
44-46;0.11619173026995233;0.11619173026995233;0.11619173026995233;0.000537872314453125;0.0020322799682617188;0.0030975341796875;
125-2;0.06845988472427778;0.06845988472427778;0.11929474263618778;0.0009915828704833984;0.0012867450714111328;0.00580596923828125;
37-89;0.0830959149950552;0.0830959149950552;0.1704281460485565;0.0007140636444091797;0.001245737075805664;0.006724119186401367;
51-59;0.017203546172793183;0.017203546172793183;0.017203546172793183;0.00018525123596191406;7.081031799316406e-05;0.001190185546875;
53-31;0.0876100442170793;0.0876100442170793;0.16851258688811555;0.0006623268127441406;0.00086212158203125;0.007693767547607422;
56-39;0.09736204529423109;0.09736204529423109;0.09736204529423109;0.0004990100860595703;0.001573801040649414;0.006239414215087891;
58-13;0.11490447390343494;0.11490447390343494;0.1577503874313868;0.0009033679962158203;0.0015187263488769531;0.005080699920654297;
39-29;0.0464830026959232;0.0464830026959232;0.08945374516188265;0.00047087669372558594;0.00021886825561523438;0.0034203529357910156;
12-56;0.1145630221947973;0.1145630221947973;0.1145630221947973;0.000560760498046875;0.0006580352783203125;0.004701375961303711;
37-34;0.11867742830107597;0.11867742830107597;0.16191171833064877;0.0010936260223388672;0.0020384788513183594;0.004212617874145508;
109-127;0.03709364344557464;0.03709364344557464;0.03709364344557464;0.0005872249603271484;0.00033402442932128906;0.0010924339294433594;
73-89;0.06222015418065352;0.06222015418065352;0.06222015418065352;0.0009453296661376953;0.0005152225494384766;0.0006515979766845703;
1-102;0.10440404108577006;0.10440404108577006;0.10440404108577006;0.0004622936248779297;0.001729726791381836;0.003649473190307617;
86-114;0.1133284585797375;0.1133284585797375;0.157036016069394;0.0006337165832519531;0.0015265941619873047;0.007195711135864258;
75-39;0.05458535019233146;0.05458535019233146;0.1640924802994569;0.0006470680236816406;0.000926971435546875;0.00706171989440918;
3-41;0.04528640868963696;0.04528640868963696;0.04528640868963696;0.0008358955383300781;0.0009222030639648438;0.001100301742553711;
7-100;0.0593466621768175;0.0593466621768175;0;0.0005917549133300781;0.0008738040924072266;1.00065279006958;
83-128;0.11978272729074779;0.11978272729074779;0.19389326936291007;0.0006489753723144531;0.0026063919067382812;0.010283708572387695;
56-84;0.052552570473495375;0.052552570473495375;0.052552570473495375;0.00040793418884277344;0.0003006458282470703;0.0033111572265625;
11-83;0.14195146294728989;0.14195146294728989;0.14195146294728989;0.0012962818145751953;0.0030007362365722656;0.0042285919189453125;
18-29;0.08382195490858768;0.08382195490858768;0.09190519323330681;0.001134634017944336;0.001300811767578125;0.0068359375;
127-19;0.06320481768839159;0.06320481768839159;0.0999737784700464;0.00024819374084472656;0.001275777816772461;0.0038564205169677734;
38-113;0.06448916218283274;0.06448916218283274;0.08590937275051658;0.0009105205535888672;0.001619577407836914;0.0026633739471435547;
64-113;0.07247101064174233;0.07247101064174233;0.20396032451501667;0.0006430149078369141;0.0005691051483154297;0.006059169769287109;
41-36;0.08827804406672368;0.08827804406672368;0.11633887381593366;0.0006046295166015625;0.0007941722869873047;0.006031036376953125;
125-19;0.06440950420109903;0.06440950420109903;0.09548438648018265;0.00030422210693359375;0.0011930465698242188;0.0030794143676757812;
5-94;0.07416355402189989;0.07416355402189989;0.07416355402189989;0.0004343986511230469;0.0014812946319580078;0.001966714859008789;
84-93;0.08031347518346232;0.08031347518346232;0;0.0007481575012207031;0.0005481243133544922;1.0006842613220215;
51-26;0.05997544325115811;0.05997544325115811;0.05997544325115811;0.0007085800170898438;0.0009124279022216797;0.006648063659667969;
52-60;0.08739346135226111;0.08739346135226111;0.08739346135226111;0.00042939186096191406;0.0009844303131103516;0.003961324691772461;
14-42;0.08107555229511854;0.08107555229511854;0.11215043457420215;0.0008308887481689453;0.0014257431030273438;0.004439353942871094;
13-3;0.07938737549394548;0.07938737549394548;0.07938737549394548;0.0007767677307128906;0.000736236572265625;0.0019147396087646484;
124-122;0.08785059505739512;0.08785059505739512;0.13295960899084236;0.0010895729064941406;0.0016295909881591797;0.004724979400634766;
117-73;0.13816724517344003;0.13816724517344003;0.1552120423174067;0.0006818771362304688;0.0018696784973144531;0.0027561187744140625;
12-49;0.108229763866034;0.108229763866034;0.1351805123739105;0.0004017353057861328;0.0004506111145019531;0.002868175506591797;
104-50;0.06314650734744609;0.06314650734744609;0.06314650734744609;0.0007355213165283203;0.0008802413940429688;0.0022535324096679688;
1-33;0.04456131695653487;0.04456131695653487;0.04456131695653487;0.00012612342834472656;0.0001323223114013672;0.0012116432189941406;
86-23;0.1034218043417342;0.1034218043417342;0.12117801321615829;0.0007834434509277344;0.0013692378997802734;0.004866600036621094;
123-81;0.09785398049791849;0.09785398049791849;0.09785398049791849;0.00086212158203125;0.0019173622131347656;0.004887819290161133;
124-10;0.08783983123749983;0.08783983123749983;0.22601943502543442;0.0008287429809570312;0.00157928466796875;0.00690460205078125;
9-70;0.11475692340532917;0.11475692340532917;0.11475692340532917;0.001253366470336914;0.0019388198852539062;0.007961034774780273;
56-13;0.09102531351082754;0.09102531351082754;0;0.0007276535034179688;0.0012576580047607422;1.0005993843078613;
38-93;0.002250866344344349;0.002250866344344349;0.002250866344344349;0.0001068115234375;5.936622619628906e-05;0.0012142658233642578;
57-76;0.12304793572328032;0.12304793572328032;0.16036772822726975;0.001068115234375;0.0022907257080078125;0.005949735641479492;
54-33;0.08484294701314565;0.08484294701314565;0.08484294701314565;0.0005333423614501953;0.0015192031860351562;0.0035839080810546875;
95-101;0.00626717731576476;0.00626717731576476;0.00626717731576476;0.00026416778564453125;8.392333984375e-05;0.0011851787567138672;
108-116;0.09314439593403334;0.09314439593403334;0.09314439593403334;0.000835418701171875;0.0017900466918945312;0.004985809326171875;
51-30;0.0912906381677221;0.0912906381677221;0.10276307030256093;0.0006444454193115234;0.0017380714416503906;0.006224393844604492;
82-92;0.09966721346440732;0.09966721346440732;0.09966721346440732;0.0005130767822265625;0.001033782958984375;0.003360271453857422;
101-73;0.10353553053789721;0.10353553053789721;0.12322844230448227;0.0005702972412109375;0.0015707015991210938;0.004795074462890625;
37-46;0.0790388136793162;0.0790388136793162;0.1947703551621166;0.0003402233123779297;0.0008759498596191406;0.007992982864379883;
102-104;0.05375066801549344;0.05375066801549344;0.05375066801549344;0.0005404949188232422;0.0014634132385253906;0.0037126541137695312;
113-10;0.0422017999934271;0.0422017999934271;0.0422017999934271;0.00039124488830566406;0.00029015541076660156;0.003194093704223633;
16-118;0.08669625051938057;0.08669625051938057;0;0.0007984638214111328;0.0016238689422607422;1.0006303787231445;
90-7;0.10368934645938821;0.10368934645938821;0.2030575822534163;0.0009386539459228516;0.002089262008666992;0.009717941284179688;
96-67;0.07213700215350194;0.07213700215350194;0.07213700215350194;0.0008695125579833984;0.0013167858123779297;0.004410982131958008;
104-77;0.12409488730565388;0.12409488730565388;0.12409488730565388;0.0005624294281005859;0.002206087112426758;0.005086421966552734;
69-21;0.09778180207296405;0.09778180207296405;0.1292576218271877;0.0005202293395996094;0.0013797283172607422;0.0028886795043945312;
60-7;0.15040491839315173;0.15040491839315173;0.20520820343278;0.0008370876312255859;0.0020482540130615234;0.004433155059814453;
87-14;0.06912113241924445;0.06912113241924445;0.06912113241924445;0.0004622936248779297;0.0017142295837402344;0.0016567707061767578;
53-119;0.0667055303396169;0.0667055303396169;0.08498756998779322;0.0004875659942626953;0.0004658699035644531;0.004374265670776367;
9-34;0.09465723175137453;0.09465723175137453;0.09465723175137453;0.0008387565612792969;0.0017688274383544922;0.002191305160522461;
5-14;0.059650251227388096;0.059650251227388096;0.059650251227388096;0.000301361083984375;0.000690460205078125;0.0011320114135742188;
73-8;0.07556208298136113;0.07556208298136113;0.13060108344611443;0.0007700920104980469;0.0007405281066894531;0.004501819610595703;
25-121;0.1182712473458627;0.1182712473458627;0.12003960253092671;0.0007777214050292969;0.0014576911926269531;0.0033702850341796875;
90-94;0.08288469104321605;0.08288469104321605;0.09882889770462278;0.00038123130798339844;0.0017383098602294922;0.004270792007446289;
66-44;0.07257561158420267;0.07257561158420267;0.07257561158420267;0.0005838871002197266;0.0006282329559326172;0.0033440589904785156;
54-70;0.08498001551330814;0.08498001551330814;0.08498001551330814;0.0006151199340820312;0.0016198158264160156;0.002054929733276367;
74-114;0.11140281621060222;0.11140281621060222;0.1673120669181143;0.0006709098815917969;0.0020723342895507812;0.003727436065673828;
123-104;0.09250700932183775;0.09250700932183775;0.09250700932183775;0.0010938644409179688;0.0017580986022949219;0.004886627197265625;
99-15;0.07510725281794906;0.07510725281794906;0.1165698435652428;0.0004975795745849609;0.0005095005035400391;0.004901885986328125;
80-66;0.1402872219033785;0.1402872219033785;0.19024684994423968;0.0009715557098388672;0.002524137496948242;0.006084918975830078;
70-90;0.04693991387010399;0.04693991387010399;0.04693991387010399;0.00038933753967285156;0.0004527568817138672;0.0025529861450195312;
45-74;0.07896282708378888;0.07896282708378888;0;0.0007541179656982422;0.0017333030700683594;1.0007216930389404;
14-11;0.05869402230605936;0.05869402230605936;0.06252080810570748;0.0005388259887695312;0.0009191036224365234;0.003630399703979492;
113-2;0.04875515693410104;0.04875515693410104;0.04875515693410104;0.00016832351684570312;0.00043702125549316406;0.0018451213836669922;
54-8;0.0791890195494569;0.0791890195494569;0.0791890195494569;0.0008015632629394531;0.0015578269958496094;0.002347707748413086;
36-67;0.10573673543592832;0.10573673543592832;0.11050742745418052;0.0009891986846923828;0.0013442039489746094;0.0031099319458007812;
115-13;0.012925399536566462;0.012925399536566462;0.09052107634037698;0.00015878677368164062;0.0001811981201171875;0.003521442413330078;
7-15;0.039839159690881365;0.039839159690881365;0.09504002249382393;0.0007331371307373047;0.00029587745666503906;0.005006074905395508;
73-66;0.12414970084544996;0.12414970084544996;0.12414970084544996;0.00043082237243652344;0.002053976058959961;0.004869937896728516;
28-110;0.07260879239624318;0.07260879239624318;0.07260879239624318;0.0007863044738769531;0.0012125968933105469;0.003924131393432617;
55-83;0.10017735952128082;0.10017735952128082;0.10017735952128082;0.0005812644958496094;0.0019066333770751953;0.0011708736419677734;
39-90;0.055298773473012264;0.055298773473012264;0.055298773473012264;0.00037860870361328125;0.0005240440368652344;0.002206087112426758;
94-89;0.03605381959205278;0.03605381959205278;0.09014762392907283;0.0001723766326904297;0.0003426074981689453;0.0033779144287109375;
117-88;0.10254391257555939;0.10254391257555939;0.10254391257555939;0.0008339881896972656;0.001138448715209961;0.0043179988861083984;
128-49;0.05995093056034706;0.05995093056034706;0.10072891641245663;0.0007371902465820312;0.0007231235504150391;0.004535198211669922;
88-112;0.0850172148280568;0.0850172148280568;0.1592143842908007;0.0015628337860107422;0.0011248588562011719;0.0045969486236572266;
